UserID,LoginTime,LogoutTime,SessionDuration
User_3,2024-01-22 08:32:02.827834956,2024-01-22 13:17:04.349873639,4.750277777777778
User_3,2024-01-23 06:21:40.172688783,2024-01-23 13:12:29.795577631,6.8469444444444445
User_3,2024-01-24 07:16:59.232935592,2024-01-24 09:35:19.499397668,2.3055555555555554
User_3,2024-01-25 06:09:47.162038388,2024-01-25 11:17:57.664206731,5.136111111111111
User_3,2024-01-26 08:42:36.926810528,2024-01-26 09:49:34.940099509,1.116111111111111
User_3,2024-01-27 08:02:54.140039509,2024-01-27 10:38:01.833574497,2.585277777777778
User_3,2024-01-28 08:34:50.488181896,2024-01-28 10:48:04.522192821,2.2205555555555554
User_3,2024-01-29 08:45:49.503428675,2024-01-29 12:28:15.234155448,3.7069444444444444
User_3,2024-01-30 09:44:48.911837808,2024-01-30 11:42:34.439630287,1.9625
User_4,2024-01-01 07:21:51.355455123,2024-01-01 09:09:30.888190385,1.7941666666666667
User_4,2024-01-02 09:41:55.588103211,2024-01-02 16:50:24.539808411,7.141111111111111
User_4,2024-01-03 07:01:54.359439098,2024-01-03 12:39:05.957399159,5.619722222222222
User_4,2024-01-04 09:16:07.999682897,2024-01-04 14:09:19.060135203,4.886388888888889
User_4,2024-01-05 08:07:06.968328326,2024-01-05 10:48:41.646059017,2.6927777777777777
User_4,2024-01-06 06:22:20.679856404,2024-01-06 13:39:10.516956827,7.280277777777778
User_4,2024-01-07 09:36:06.020023151,2024-01-07 15:02:00.176746437,5.431666666666667
User_4,2024-01-08 07:21:22.028991101,2024-01-08 10:48:02.110271340,3.4444444444444446
User_4,2024-01-09 08:54:13.761775731,2024-01-09 16:11:00.940326535,7.279722222222222
User_4,2024-01-10 09:32:54.044509417,2024-01-10 16:00:26.908265029,6.458888888888889
User_4,2024-01-11 08:34:05.255704621,2024-01-11 10:09:25.582822496,1.5888888888888888
User_4,2024-01-12 06:38:47.453482962,2024-01-12 13:56:11.019033844,7.289722222222222
User_4,2024-01-13 08:25:32.578459098,2024-01-13 09:29:24.344159837,1.0641666666666667
User_4,2024-01-14 06:24:21.190217270,2024-01-14 12:03:01.434798793,5.644444444444445
User_4,2024-01-15 06:01:12.886807385,2024-01-15 08:08:45.249703105,2.1255555555555556
User_4,2024-01-16 08:11:41.766566878,2024-01-16 14:02:17.525548733,5.843055555555556
User_4,2024-01-17 08:36:28.242136837,2024-01-17 11:10:39.828735243,2.569722222222222
User_4,2024-01-18 08:50:55.380787404,2024-01-18 11:30:34.057792323,2.6605555555555553
User_4,2024-01-19 07:18:05.755653493,2024-01-19 13:31:37.339062467,6.2252777777777775
User_4,2024-01-20 08:35:54.713746279,2024-01-20 15:32:35.143690732,6.944444444444445
User_4,2024-01-21 08:37:49.625649124,2024-01-21 13:36:31.002453177,4.978055555555556
User_4,2024-01-22 06:22:28.916656724,2024-01-22 09:56:55.354893821,3.573888888888889
User_4,2024-01-23 07:03:38.914094616,2024-01-23 09:46:07.453107768,2.707777777777778
User_4,2024-01-24 09:53:31.351988435,2024-01-24 13:38:37.414650037,3.7516666666666665
User_4,2024-01-25 09:34:05.470394550,2024-01-25 14:59:10.163769681,5.417777777777777
User_4,2024-01-26 09:10:45.282770999,2024-01-26 13:41:51.737517249,4.5183333333333335
User_4,2024-01-27 08:18:27.415938619,2024-01-27 12:45:18.861822854,4.4475
User_4,2024-01-28 06:46:51.499024291,2024-01-28 12:50:17.292328880,6.0569444444444445
User_4,2024-01-29 07:07:23.122019148,2024-01-29 08:17:35.884373220,1.17
User_4,2024-01-30 08:34:54.801061063,2024-01-30 10:49:17.990182120,2.2397222222222224
User_5,2024-01-01 09:45:42.603614681,2024-01-01 17:26:21.603755146,7.6775
User_5,2024-01-02 09:39:34.047219174,2024-01-02 13:15:02.046465611,3.5908333333333333
User_5,2024-01-03 06:03:42.575278015,2024-01-03 13:33:36.203055225,7.498055555555555
User_5,2024-01-04 07:42:45.851735769,2024-01-04 15:28:45.553175669,7.766388888888889
User_5,2024-01-05 09:51:16.127670085,2024-01-05 16:49:31.965947862,6.970833333333333
User_5,2024-01-06 07:10:40.064045802,2024-01-06 10:52:24.526806570,3.6955555555555555
User_5,2024-01-07 09:24:16.368069842,2024-01-07 12:37:22.802599780,3.2183333333333333
User_5,2024-01-08 06:40:40.695552279,2024-01-08 11:34:32.087366229,4.8975
User_5,2024-01-09 09:44:40.628747915,2024-01-09 15:37:00.579624124,5.871944444444445
User_5,2024-01-10 08:16:48.880849286,2024-01-10 09:57:37.728492309,1.68
User_5,2024-01-11 08:27:36.104064468,2024-01-11 16:23:25.461087095,7.9302777777777775
User_5,2024-01-12 06:33:37.209819405,2024-01-12 11:11:19.117058971,4.628055555555555
User_5,2024-01-13 09:30:34.172235762,2024-01-13 15:41:41.541403167,6.185277777777777
User_5,2024-01-14 08:47:17.026670331,2024-01-14 14:42:19.625586806,5.917222222222223
User_5,2024-01-15 07:26:16.672577564,2024-01-15 10:29:35.187053029,3.055
User_5,2024-01-16 09:14:14.800638890,2024-01-16 15:54:29.658184805,6.670555555555556
User_5,2024-01-17 09:28:05.841387553,2024-01-17 16:51:39.503311976,7.3925
User_5,2024-01-18 08:02:43.330543597,2024-01-18 12:33:21.541169714,4.510555555555555
User_5,2024-01-19 09:11:35.450577121,2024-01-19 14:44:34.541632720,5.549722222222222
User_5,2024-01-20 08:48:28.323032510,2024-01-20 15:22:42.298302299,6.570277777777778
User_5,2024-01-21 09:33:36.076922172,2024-01-21 12:55:33.554874830,3.3658333333333332
User_5,2024-01-22 07:30:08.394518015,2024-01-22 09:09:36.739402004,1.6577777777777778
User_5,2024-01-23 08:18:47.234030344,2024-01-23 09:33:52.979330021,1.2513888888888889
User_5,2024-01-24 07:51:44.611461107,2024-01-24 12:39:39.256255737,4.798333333333333
User_5,2024-01-25 07:08:46.194030647,2024-01-25 12:16:55.192196986,5.135555555555555
User_5,2024-01-26 06:07:19.203599122,2024-01-26 07:23:00.377955602,1.261388888888889
User_5,2024-01-27 09:17:25.448073499,2024-01-27 12:48:42.252237062,3.5211111111111113
User_5,2024-01-28 06:30:29.671382187,2024-01-28 11:09:50.201535568,4.655555555555556
User_5,2024-01-29 09:04:47.907164619,2024-01-29 11:35:26.597057539,2.5105555555555554
User_5,2024-01-30 08:29:29.622851793,2024-01-30 10:05:20.378969635,1.5972222222222223
User_6,2024-01-01 06:12:24.216784827,2024-01-01 10:55:34.353500344,4.719444444444444
User_6,2024-01-02 08:09:45.145751185,2024-01-02 13:37:28.379268939,5.461944444444445
User_6,2024-01-03 08:54:15.715205606,2024-01-03 16:44:07.187608061,7.8308333333333335
User_6,2024-01-04 08:03:54.725015537,2024-01-04 11:19:33.228133656,3.2605555555555554
User_6,2024-01-05 09:10:50.681204669,2024-01-05 12:04:35.653936473,2.8955555555555557
User_6,2024-01-06 07:45:21.188458161,2024-01-06 09:18:18.289267986,1.5491666666666666
User_6,2024-01-07 06:06:05.050705182,2024-01-07 13:50:23.790755065,7.738333333333333
User_6,2024-01-08 09:20:38.113735375,2024-01-08 15:12:56.663728936,5.871666666666667
User_6,2024-01-09 07:38:08.922399565,2024-01-09 09:50:55.939265350,2.2130555555555556
User_6,2024-01-10 06:37:32.693414463,2024-01-10 09:22:38.814448210,2.7516666666666665
User_6,2024-01-11 08:11:48.863971768,2024-01-11 14:11:56.681223809,6.001944444444445
User_6,2024-01-12 08:38:26.842224735,2024-01-12 11:36:01.176427772,2.9594444444444443
User_6,2024-01-13 09:49:10.060041549,2024-01-13 15:59:05.062342282,6.165277777777778
User_6,2024-01-14 08:13:02.698356164,2024-01-14 13:29:58.061161269,5.281944444444444
User_6,2024-01-15 07:40:42.240898960,2024-01-15 10:24:45.061834389,2.733888888888889
User_6,2024-01-16 07:25:26.006572578,2024-01-16 13:43:43.728556280,6.304722222222222
User_6,2024-01-17 06:03:27.266236268,2024-01-17 07:52:12.296777042,1.8125
User_6,2024-01-18 06:11:02.438045113,2024-01-18 07:28:08.803863551,1.285
User_6,2024-01-19 09:25:18.632409758,2024-01-19 15:20:50.810466134,5.9255555555555555
User_6,2024-01-20 07:53:48.103138857,2024-01-20 09:34:53.523987262,1.6847222222222222
User_6,2024-01-21 07:57:59.268601682,2024-01-21 12:16:50.757225352,4.314166666666667
User_6,2024-01-22 06:41:34.106926704,2024-01-22 10:43:47.168487500,4.036944444444444
User_6,2024-01-23 07:35:38.468175322,2024-01-23 12:54:17.890646237,5.310833333333333
User_6,2024-01-24 08:32:25.348572494,2024-01-24 09:51:27.009618749,1.3169444444444445
User_6,2024-01-25 07:29:54.421650621,2024-01-25 12:52:46.091526619,5.380833333333333
User_6,2024-01-26 08:00:45.162123553,2024-01-26 15:00:28.706121498,6.995277777777778
User_6,2024-01-27 08:38:05.188295312,2024-01-27 10:46:31.135857764,2.140277777777778
User_6,2024-01-28 06:16:56.189962566,2024-01-28 11:46:45.155773365,5.496666666666667
User_6,2024-01-29 06:06:21.762871799,2024-01-29 11:12:23.307519890,5.1002777777777775
User_6,2024-01-30 09:45:39.315476519,2024-01-30 14:47:21.264758991,5.0280555555555555
User_7,2024-01-01 07:33:09.646937373,2024-01-01 13:03:20.510042120,5.502777777777778
User_7,2024-01-02 07:49:58.841623077,2024-01-02 12:39:08.384713838,4.819166666666667
User_7,2024-01-03 09:45:57.093246381,2024-01-03 13:28:06.879718960,3.7025
User_7,2024-01-04 09:50:41.144119064,2024-01-04 17:10:55.980296356,7.3372222222222225
User_7,2024-01-05 06:46:59.392340965,2024-01-05 08:16:07.297123019,1.4852777777777777
User_7,2024-01-06 06:24:11.203219834,2024-01-06 07:31:50.393226253,1.1275
User_7,2024-01-07 06:22:39.978634885,2024-01-07 12:09:31.749324977,5.780833333333334
User_7,2024-01-08 06:17:05.116537827,2024-01-08 09:31:03.302421229,3.2327777777777778
User_7,2024-01-09 09:22:46.204477960,2024-01-09 10:32:32.657258502,1.1627777777777777
User_7,2024-01-10 09:15:28.346149280,2024-01-10 12:13:51.086473569,2.972777777777778
User_7,2024-01-11 06:28:21.573517751,2024-01-11 12:20:59.350084927,5.876944444444445
User_7,2024-01-12 08:30:56.776993630,2024-01-12 15:39:29.071734511,7.142222222222222
User_7,2024-01-13 08:56:25.023030775,2024-01-13 15:33:52.742476473,6.6241666666666665
User_7,2024-01-14 07:07:41.297845026,2024-01-14 09:22:12.774348275,2.2419444444444445
User_7,2024-01-15 09:00:08.852423628,2024-01-15 15:39:01.087853163,6.647777777777778
User_7,2024-01-16 09:57:43.274044809,2024-01-16 13:51:01.239502976,3.8880555555555554
User_7,2024-01-17 07:29:17.060435416,2024-01-17 13:55:22.667046114,6.434722222222222
User_7,2024-01-18 07:21:47.570979643,2024-01-18 14:52:42.655584852,7.5152777777777775
User_7,2024-01-19 09:26:01.143626539,2024-01-19 13:26:11.793116389,4.002777777777778
User_7,2024-01-20 09:00:12.543376197,2024-01-20 15:17:07.023803130,6.281666666666666
User_7,2024-01-21 06:24:44.983711237,2024-01-21 13:43:49.316959562,7.317777777777778
User_7,2024-01-22 08:01:15.634163249,2024-01-22 14:48:22.362309164,6.785
User_7,2024-01-23 07:16:48.714254840,2024-01-23 14:32:55.899612944,7.268611111111111
User_7,2024-01-24 07:33:24.504173771,2024-01-24 08:37:57.612991074,1.0758333333333334
User_7,2024-01-25 09:37:17.500460437,2024-01-25 11:15:37.924715447,1.6388888888888888
User_7,2024-01-26 07:16:38.116381301,2024-01-26 14:55:39.677950981,7.650277777777778
User_7,2024-01-27 09:48:08.742915900,2024-01-27 14:48:59.377696606,5.013888888888889
User_7,2024-01-28 08:31:38.455855245,2024-01-28 12:39:59.283009098,4.138888888888889
User_7,2024-01-29 07:10:22.235112452,2024-01-29 10:28:24.581655773,3.3005555555555555
User_7,2024-01-30 08:41:24.265767509,2024-01-30 14:57:24.103909338,6.266388888888889
User_8,2024-01-01 09:09:58.738229652,2024-01-01 15:41:37.115428074,6.527222222222222
User_8,2024-01-02 06:21:53.367883901,2024-01-02 10:49:32.759562406,4.460833333333333
User_8,2024-01-03 06:13:48.846144239,2024-01-03 11:04:36.973978797,4.846666666666667
User_8,2024-01-04 07:45:58.039219776,2024-01-04 14:58:48.184625285,7.213888888888889
User_8,2024-01-05 07:24:13.176180749,2024-01-05 09:13:23.264994724,1.8194444444444444
User_8,2024-01-06 06:34:19.080221560,2024-01-06 12:54:09.148140840,6.330555555555556
User_8,2024-01-07 08:28:22.340111754,2024-01-07 10:10:50.631550048,1.7077777777777778
User_8,2024-01-08 06:20:11.138008055,2024-01-08 12:14:35.560120824,5.906666666666666
User_8,2024-01-09 06:17:27.787291644,2024-01-09 13:02:38.660785760,6.752777777777778
User_8,2024-01-10 08:49:29.888071053,2024-01-10 10:23:39.877343228,1.5691666666666666
User_8,2024-01-11 06:20:21.663082826,2024-01-11 14:14:44.980461055,7.9063888888888885
User_8,2024-01-12 07:29:49.499458888,2024-01-12 11:05:29.681564973,3.5944444444444446
User_8,2024-01-13 09:15:04.313768508,2024-01-13 16:52:54.977918581,7.6305555555555555
User_8,2024-01-14 09:56:38.415319049,2024-01-14 16:13:03.545587574,6.273611111111111
User_8,2024-01-15 07:30:18.138031645,2024-01-15 09:05:22.356092451,1.5844444444444445
User_8,2024-01-16 09:06:30.915589355,2024-01-16 14:01:02.702682697,4.908611111111111
User_8,2024-01-17 07:41:48.796933156,2024-01-17 15:02:28.927437543,7.344444444444444
User_8,2024-01-18 06:26:41.243745208,2024-01-18 10:53:35.396373337,4.448333333333333
User_8,2024-01-19 06:02:43.492484650,2024-01-19 10:19:33.740662901,4.280555555555556
User_8,2024-01-20 06:13:30.767169818,2024-01-20 08:03:24.978659773,1.8316666666666668
User_8,2024-01-21 06:28:12.377953590,2024-01-21 12:00:52.477566914,5.544444444444444
User_8,2024-01-22 08:59:03.046261422,2024-01-22 14:04:03.939141870,5.083333333333333
User_8,2024-01-23 09:50:55.284698033,2024-01-23 13:28:22.023302030,3.6238888888888887
User_8,2024-01-24 07:08:34.254042458,2024-01-24 14:13:22.952072832,7.08
User_8,2024-01-25 06:53:39.780074680,2024-01-25 14:38:12.988068583,7.7425
User_8,2024-01-26 06:02:55.024435533,2024-01-26 13:50:15.970868565,7.788888888888889
User_8,2024-01-27 06:10:21.502732088,2024-01-27 13:24:38.309197279,7.237777777777778
User_8,2024-01-28 08:06:38.895970842,2024-01-28 16:03:41.608833048,7.950555555555556
User_8,2024-01-29 06:17:42.670532189,2024-01-29 11:10:19.798499102,4.876944444444445
User_8,2024-01-30 09:52:37.956512915,2024-01-30 14:32:20.022186002,4.661666666666667
User_9,2024-01-01 08:31:03.340389147,2024-01-01 14:23:16.207351559,5.87
User_9,2024-01-02 07:49:05.391332655,2024-01-02 13:12:39.854950773,5.392777777777778
User_9,2024-01-03 08:20:14.126091692,2024-01-03 15:38:43.307956064,7.308055555555556
User_9,2024-01-04 06:10:54.427876916,2024-01-04 09:08:54.700254640,2.966666666666667
User_9,2024-01-05 09:48:05.925370702,2024-01-05 17:02:00.572724753,7.2316666666666665
User_9,2024-01-06 07:49:21.457240114,2024-01-06 13:09:48.798704712,5.340833333333333
User_9,2024-01-07 07:06:34.289034928,2024-01-07 09:25:34.942259966,2.316666666666667
User_9,2024-01-08 07:51:17.257031135,2024-01-08 11:19:41.733177391,3.473333333333333
User_9,2024-01-09 08:20:04.648010652,2024-01-09 09:52:43.560862169,1.5438888888888889
User_9,2024-01-10 09:53:51.285230392,2024-01-10 17:48:03.795991277,7.903333333333333
User_9,2024-01-11 08:47:33.528681884,2024-01-11 13:32:43.157113755,4.7525
User_9,2024-01-12 07:14:17.197674523,2024-01-12 13:56:04.832171138,6.6963888888888885
User_9,2024-01-13 08:44:20.128884775,2024-01-13 10:52:38.075756266,2.1380555555555554
User_9,2024-01-14 09:38:37.351456711,2024-01-14 16:24:05.289978374,6.7575
User_9,2024-01-15 09:47:57.118751403,2024-01-15 15:52:45.250362789,6.08
User_9,2024-01-16 08:27:13.178821475,2024-01-16 12:22:52.903335998,3.9275
User_9,2024-01-17 09:43:51.290160297,2024-01-17 16:47:36.100175707,7.062222222222222
User_9,2024-01-18 06:10:51.148849529,2024-01-18 07:21:55.596606859,1.1844444444444444
User_9,2024-01-19 07:30:21.072483043,2024-01-19 14:10:47.016418745,6.673611111111111
User_9,2024-01-20 09:56:56.776262135,2024-01-20 12:00:07.281917943,2.0527777777777776
User_9,2024-01-21 08:22:35.482301070,2024-01-21 12:02:33.931888171,3.6661111111111113
User_9,2024-01-22 09:52:46.767328530,2024-01-22 16:46:28.164191549,6.894722222222223
User_9,2024-01-23 09:21:11.933347840,2024-01-23 13:38:03.000974673,4.280833333333334
User_9,2024-01-24 07:39:33.400833662,2024-01-24 10:34:23.259046315,2.913611111111111
User_9,2024-01-25 06:13:31.807151773,2024-01-25 13:16:42.811033400,7.053055555555556
User_9,2024-01-26 09:15:05.774531473,2024-01-26 17:14:58.659898283,7.997777777777777
User_9,2024-01-27 09:59:11.570453864,2024-01-27 14:52:28.449435050,4.887777777777778
User_9,2024-01-28 09:04:33.418778599,2024-01-28 16:41:21.515171636,7.613333333333333
User_9,2024-01-29 09:23:54.922425754,2024-01-29 12:07:48.094589682,2.731388888888889
User_9,2024-01-30 07:48:07.835548465,2024-01-30 09:42:22.652810282,1.903888888888889
User_10,2024-01-01 09:48:58.334792525,2024-01-01 15:03:33.935580687,5.243055555555555
User_10,2024-01-02 06:54:52.456399249,2024-01-02 12:36:59.313646276,5.701666666666667
User_10,2024-01-03 08:28:21.046662593,2024-01-03 11:58:46.747157020,3.5069444444444446
User_10,2024-01-04 06:27:15.229327674,2024-01-04 12:09:18.873856612,5.700833333333334
User_10,2024-01-05 08:04:52.430893014,2024-01-05 14:29:14.854364752,6.4061111111111115
User_10,2024-01-06 08:04:50.354416012,2024-01-06 15:02:45.328224039,6.965
User_10,2024-01-07 08:12:27.458478352,2024-01-07 13:08:03.095361043,4.926388888888889
User_10,2024-01-08 09:30:23.811878280,2024-01-08 13:19:51.580106832,3.8241666666666667
User_10,2024-01-09 06:32:09.819289689,2024-01-09 07:44:15.142732785,1.2013888888888888
User_10,2024-01-10 09:01:13.976481700,2024-01-10 14:21:45.777175807,5.341944444444445
User_10,2024-01-11 08:48:58.748660628,2024-01-11 11:18:25.445530652,2.4905555555555554
User_10,2024-01-12 06:32:43.749248449,2024-01-12 07:38:50.274823279,1.1016666666666666
User_10,2024-01-13 07:24:08.460846814,2024-01-13 12:31:54.386555550,5.129166666666666
User_10,2024-01-14 07:34:08.314249436,2024-01-14 11:37:52.682284433,4.062222222222222
User_10,2024-01-15 09:36:59.885200709,2024-01-15 13:03:15.922969696,3.437777777777778
User_10,2024-01-16 08:03:21.448643901,2024-01-16 14:32:29.504564977,6.485555555555556
User_10,2024-01-17 07:35:10.216065426,2024-01-17 12:56:26.800911168,5.354444444444445
User_10,2024-01-18 09:26:58.037405953,2024-01-18 17:05:45.957122125,7.646388888888889
User_10,2024-01-19 06:35:17.858125378,2024-01-19 14:04:27.866279447,7.486111111111111
User_10,2024-01-20 07:58:06.474620345,2024-01-20 10:46:34.233205478,2.8075
User_10,2024-01-21 07:50:11.554889830,2024-01-21 15:41:48.375787024,7.86
User_10,2024-01-22 07:58:13.700553497,2024-01-22 11:16:18.241132742,3.301111111111111
User_10,2024-01-23 08:32:00.972302160,2024-01-23 11:12:52.641895370,2.680833333333333
User_10,2024-01-24 06:18:12.431924764,2024-01-24 08:12:20.200916912,1.9019444444444444
User_10,2024-01-25 06:30:43.860080991,2024-01-25 08:34:31.807957500,2.0630555555555556
User_10,2024-01-26 06:33:19.111286151,2024-01-26 12:02:29.154855192,5.486111111111111
User_10,2024-01-27 06:43:39.073215347,2024-01-27 10:08:49.888755108,3.4194444444444443
User_10,2024-01-28 09:35:13.753102646,2024-01-28 13:54:17.586437270,4.3175
User_10,2024-01-29 08:40:12.831434702,2024-01-29 10:52:35.292188983,2.206111111111111
User_10,2024-01-30 06:46:08.961870844,2024-01-30 08:03:18.851000759,1.2858333333333334
User_11,2024-01-01 06:40:32.664908239,2024-01-01 09:37:33.141451844,2.95
User_11,2024-01-02 06:42:28.950973585,2024-01-02 08:19:44.254824262,1.6208333333333333
User_11,2024-01-03 06:28:57.156543848,2024-01-03 10:42:28.781498272,4.2252777777777775
